CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15361,362,1,215.4,1,1,1,111,Needs Attention
15363,373,1,326.0,1,1,2,112,Needs Attention
15364,96,2,675.59,2,2,3,223,At Risk
15365,26,7,2266.52,3,4,4,344,Loyal
15366,75,2,556.01,2,2,2,222,At Risk
15367,57,4,1838.17,2,3,4,234,At Risk
15368,21,1,167.70000000000002,3,1,1,311,Potential Loyalist
15370,41,7,1904.6,3,4,4,344,Loyal
15373,8,11,1995.21,4,4,4,444,Champion
15374,129,1,76.2,2,1,1,211,At Risk
15376,40,3,1161.3600000000001,3,3,3,333,Loyal
15379,169,7,3563.2400000000002,1,4,4,144,Lost
15380,9,4,1441.44,4,3,4,434,Loyal
15381,268,1,143.1,1,1,1,111,Needs Attention
15382,15,6,5672.6,4,4,4,444,Champion
15384,170,2,642.41,1,2,3,123,Lost
15385,40,1,158.96,3,1,1,311,Potential Loyalist
15386,186,1,394.14,1,1,2,112,Needs Attention
15388,270,1,140.54,1,1,1,111,Needs Attention
15392,5,4,1465.54,4,3,4,434,Loyal
15393,16,2,231.86,4,2,1,421,Potential Loyalist
15394,10,4,2081.54,4,3,4,434,Loyal
15395,326,1,107.45,1,1,1,111,Needs Attention
15396,113,1,288.18,2,1,2,212,At Risk
15397,290,1,94.0,1,1,1,111,Needs Attention
15398,16,2,1320.03,4,2,3,423,Potential Loyalist
15399,1,3,768.97,4,3,3,433,Loyal
15400,114,4,392.5,2,3,2,232,At Risk
15402,149,2,495.79,1,2,2,122,Lost
15405,189,1,247.33999999999997,1,1,1,111,Needs Attention
15406,31,2,501.59000000000003,3,2,2,322,Potential Loyalist
15407,34,4,767.59,3,3,3,333,Loyal
15408,264,1,206.58,1,1,1,111,Needs Attention
15410,84,8,3157.59,2,4,4,244,At Risk
15411,26,4,1297.93,3,3,3,333,Loyal
15412,171,1,160.29,1,1,1,111,Needs Attention
15414,10,3,731.82,4,3,3,433,Loyal
15415,313,1,497.21,1,1,2,112,Needs Attention
15416,65,4,3636.32,2,3,4,234,At Risk
15417,85,1,508.8,2,1,2,212,At Risk
15419,25,1,99.86,3,1,1,311,Potential Loyalist
15421,59,4,936.44,2,3,3,233,At Risk
15422,323,2,97.7,1,2,1,121,Lost
15423,38,1,7.5,3,1,1,311,Potential Loyalist
15424,254,2,304.14,1,2,2,122,Lost
15426,19,5,1316.07,3,4,3,343,Loyal
15427,33,3,1341.6200000000001,3,3,3,333,Loyal
15428,15,1,75.06,4,1,1,411,Potential Loyalist
15429,27,2,370.93,3,2,2,322,Potential Loyalist
15432,23,1,171.19,3,1,1,311,Potential Loyalist
15433,214,2,533.3,1,2,2,122,Lost
15434,8,5,848.98,4,4,3,443,Loyal
15435,22,1,136.79,3,1,1,311,Potential Loyalist
15436,12,3,1067.75,4,3,3,433,Loyal
15437,262,1,200.16,1,1,1,111,Needs Attention
15438,131,1,156.57999999999998,2,1,1,211,At Risk
15440,55,3,383.68,2,3,2,232,At Risk
15443,2,7,3066.34,4,4,4,444,Champion
15444,9,2,1398.46,4,2,4,424,Potential Loyalist
15445,264,1,88.0,1,1,1,111,Needs Attention
15447,331,1,129.67,1,1,1,111,Needs Attention
15448,313,1,464.74,1,1,2,112,Needs Attention
15449,26,3,923.16,3,3,3,333,Loyal
15450,30,1,404.84,3,1,2,312,Potential Loyalist
15452,30,3,500.78000000000003,3,3,2,332,Loyal
15453,2,7,1331.32,4,4,3,443,Loyal
15454,362,1,179.1,1,1,1,111,Needs Attention
15456,283,3,363.73,1,3,2,132,Lost
15457,262,1,237.07,1,1,1,111,Needs Attention
15458,25,1,142.92,3,1,1,311,Potential Loyalist
15460,354,1,201.51,1,1,1,111,Needs Attention
15462,94,3,234.6,2,3,1,231,At Risk
15463,29,1,126.14,3,1,1,311,Potential Loyalist
15464,338,1,841.25,1,1,3,113,Needs Attention
15465,20,18,5580.2699999999995,3,4,4,344,Loyal
15466,85,1,334.53,2,1,2,212,At Risk
15467,9,3,499.93,4,3,2,432,Loyal
15468,51,2,467.51,3,2,2,322,Potential Loyalist
15469,50,2,415.45,3,2,2,322,Potential Loyalist
15471,2,1,454.48,4,1,2,412,Potential Loyalist
15472,113,1,371.56,2,1,2,212,At Risk
15473,58,4,510.0,2,3,2,232,At Risk
15475,77,1,406.31,2,1,2,212,At Risk
15478,40,2,1231.1200000000001,3,2,3,323,Potential Loyalist
15480,116,1,784.35,2,1,3,213,At Risk
15482,16,10,4332.02,4,4,4,444,Champion
15483,161,4,218.54,1,3,1,131,Lost
15484,1,4,2956.73,4,3,4,434,Loyal
15485,30,3,2300.7400000000002,3,3,4,334,Loyal
15489,23,3,1001.53,3,3,3,333,Loyal
15491,95,6,2584.39,2,4,4,244,At Risk
15492,28,2,595.54,3,2,3,323,Potential Loyalist
15493,33,5,1740.01,3,4,4,344,Loyal
15494,21,2,1216.34,3,2,3,323,Potential Loyalist
15497,18,2,846.6,4,2,3,423,Potential Loyalist
15498,3,27,12190.89,4,4,4,444,Champion
15500,8,4,937.5500000000001,4,3,3,433,Loyal
15502,16,9,4397.18,4,4,4,444,Champion
15503,363,1,141.04,1,1,1,111,Needs Attention
15504,81,1,52.83,2,1,1,211,At Risk
15505,53,5,2317.48,2,4,4,244,At Risk
15506,23,3,811.28,3,3,3,333,Loyal
15507,172,1,450.36,1,1,2,112,Needs Attention
15508,189,6,898.27,1,4,3,143,Lost
15511,12,5,760.78,4,4,3,443,Loyal
15512,156,2,121.0,1,2,1,121,Lost
15513,33,18,11312.52,3,4,4,344,Loyal
15514,12,10,2192.41,4,4,4,444,Champion
15516,45,3,62.43,3,3,1,331,Loyal
15517,233,1,254.28,1,1,2,112,Needs Attention
15518,64,8,1865.81,2,4,4,244,At Risk
15520,2,1,320.7,4,1,2,412,Potential Loyalist
15521,40,7,2133.41,3,4,4,344,Loyal
15522,33,2,326.65,3,2,2,322,Potential Loyalist
15523,84,1,97.01,2,1,1,211,At Risk
15525,2,3,689.22,4,3,3,433,Loyal
15526,33,2,148.44,3,2,1,321,Potential Loyalist
15527,19,8,1918.44,3,4,4,344,Loyal
15528,254,1,229.33,1,1,1,111,Needs Attention
15529,23,11,3859.97,3,4,4,344,Loyal
15530,22,4,1356.07,3,3,4,334,Loyal
15531,8,2,1882.19,4,2,4,424,Potential Loyalist
15532,25,4,1421.78,3,3,4,334,Loyal
15533,19,3,662.57,3,3,3,333,Loyal
15535,173,4,400.9,1,3,2,132,Lost
15537,163,1,93.97,1,1,1,111,Needs Attention
15539,7,1,478.46,4,1,2,412,Potential Loyalist
15540,11,1,185.22,4,1,1,411,Potential Loyalist
15541,114,1,85.13000000000001,2,1,1,211,At Risk
15543,288,1,127.86,1,1,1,111,Needs Attention
15544,9,9,3479.21,4,4,4,444,Champion
15545,54,2,288.96999999999997,2,2,2,222,At Risk
15547,7,13,4452.97,4,4,4,444,Champion
15549,77,3,1570.06,2,3,4,234,At Risk
15550,4,4,499.13,4,3,2,432,Loyal
15551,37,1,436.06,3,1,2,312,Potential Loyalist
15552,217,1,90.12,1,1,1,111,Needs Attention
15553,60,1,428.93,2,1,2,212,At Risk
15554,278,1,217.2,1,1,1,111,Needs Attention
15555,12,16,4398.21,4,4,4,444,Champion
15556,24,1,279.77,3,1,2,312,Potential Loyalist
15557,29,1,378.91,3,1,2,312,Potential Loyalist
15561,12,4,582.94,4,3,3,433,Loyal
15562,352,1,134.55,1,1,1,111,Needs Attention
15563,22,3,1243.78,3,3,3,333,Loyal
15565,50,2,173.16,3,2,1,321,Potential Loyalist
15567,19,1,59.7,3,1,1,311,Potential Loyalist
15568,3,3,724.39,4,3,3,433,Loyal
15569,132,3,374.15999999999997,2,3,2,232,At Risk
15570,7,12,3918.68,4,4,4,444,Champion
15571,12,4,599.55,4,3,3,433,Loyal
15572,5,7,2266.87,4,4,4,444,Champion
15573,32,2,533.04,3,2,2,322,Potential Loyalist
15574,178,4,596.9399999999999,1,3,3,133,Lost
15576,38,1,667.38,3,1,3,313,Potential Loyalist
15577,151,3,233.38,1,3,1,131,Lost
15578,162,1,127.1,1,1,1,111,Needs Attention
15579,69,2,327.6,2,2,2,222,At Risk
15581,156,10,691.9300000000001,1,4,3,143,Lost
15582,25,3,682.9100000000001,3,3,3,333,Loyal
15584,24,4,691.46,3,3,3,333,Loyal
15585,177,1,455.3,1,1,2,112,Needs Attention
15587,50,3,305.28,3,3,2,332,Loyal
15589,256,3,456.58,1,3,2,132,Lost
15592,47,1,314.66,3,1,2,312,Potential Loyalist
15593,71,1,199.8,2,1,1,211,At Risk
15594,16,5,1771.78,4,4,4,444,Champion
15596,101,5,1406.59,2,4,4,244,At Risk
15597,35,1,324.57,3,1,2,312,Potential Loyalist
15598,53,1,240.68,2,1,1,211,At Risk
15599,27,2,717.79,3,2,3,323,Potential Loyalist
15601,11,14,6321.81,4,4,4,444,Champion
15602,8,7,681.94,4,4,3,443,Loyal
15604,52,1,216.39,2,1,1,211,At Risk
15605,36,5,1165.53,3,4,3,343,Loyal
15606,61,9,2757.92,2,4,4,244,At Risk
15607,337,1,104.76,1,1,1,111,Needs Attention
15608,28,4,971.45,3,3,3,333,Loyal
15609,184,1,268.78000000000003,1,1,2,112,Needs Attention
15610,52,1,112.46000000000001,2,1,1,211,At Risk
15611,10,10,903.3100000000001,4,4,3,443,Loyal
15612,36,2,180.15,3,2,1,321,Potential Loyalist
15615,10,22,9616.92,4,4,4,444,Champion
15618,33,4,776.85,3,3,3,333,Loyal
15619,11,1,191.40000000000003,4,1,1,411,Potential Loyalist
15620,57,3,1459.98,2,3,4,234,At Risk
15621,4,3,408.63,4,3,2,432,Loyal
15622,43,9,3375.19,3,4,4,344,Loyal
15623,141,1,301.03,2,1,2,212,At Risk
15624,117,4,541.35,2,3,2,232,At Risk
15625,104,4,1184.82,2,3,3,233,At Risk
15626,75,2,654.92,2,2,3,223,At Risk
15628,5,9,2812.16,4,4,4,444,Champion
15630,45,2,1062.8,3,2,3,323,Potential Loyalist
15632,16,8,3082.15,4,4,4,444,Champion
15634,17,1,243.55,4,1,1,411,Potential Loyalist
15636,90,2,724.76,2,2,3,223,At Risk
15637,53,1,223.36,2,1,1,211,At Risk
15639,134,1,391.42,2,1,2,212,At Risk
15640,4,15,11271.55,4,4,4,444,Champion
15641,105,4,1812.92,2,3,4,234,At Risk
15643,192,3,506.95000000000005,1,3,2,132,Lost
15644,166,4,803.54,1,3,3,133,Lost
15645,19,1,611.59,3,1,3,313,Potential Loyalist
15646,158,3,401.98,1,3,2,132,Lost
15648,204,2,614.0,1,2,3,123,Lost
15651,37,3,541.66,3,3,2,332,Loyal
15652,91,1,337.74,2,1,2,212,At Risk
15653,116,1,48.0,2,1,1,211,At Risk
15654,9,2,644.91,4,2,3,423,Potential Loyalist
15655,243,1,535.1700000000001,1,1,2,112,Needs Attention
15656,45,4,697.75,3,3,3,333,Loyal
15657,23,1,30.0,3,1,1,311,Potential Loyalist
15658,190,5,838.4,1,4,3,143,Lost
15659,44,1,306.45,3,1,2,312,Potential Loyalist
15660,25,9,1535.04,3,4,4,344,Loyal
15661,317,1,19.8,1,1,1,111,Needs Attention
15663,106,1,138.14,2,1,1,211,At Risk
15664,51,1,311.43,3,1,2,312,Potential Loyalist
15665,168,2,1949.1,1,2,4,124,Lost
15667,40,1,301.32,3,1,2,312,Potential Loyalist
15669,40,4,487.0,3,3,2,332,Loyal
15670,297,1,173.05,1,1,1,111,Needs Attention
15671,26,6,1451.31,3,4,4,344,Loyal
15673,88,4,2622.11,2,3,4,234,At Risk
15674,73,4,1959.55,2,3,4,234,At Risk
15675,81,3,227.32,2,3,1,231,At Risk
15676,19,3,3199.41,3,3,4,334,Loyal
15677,49,1,597.43,3,1,3,313,Potential Loyalist
15678,53,1,352.7,2,1,2,212,At Risk
15679,24,4,753.44,3,3,3,333,Loyal
15680,9,3,1275.24,4,3,3,433,Loyal
15681,25,5,1426.16,3,4,4,344,Loyal
15683,117,1,152.95,2,1,1,211,At Risk
15687,9,9,2732.53,4,4,4,444,Champion
15689,120,2,254.1,2,2,2,222,At Risk
15690,4,2,211.92,4,2,1,421,Potential Loyalist
15691,252,1,136.8,1,1,1,111,Needs Attention
15692,28,1,191.04,3,1,1,311,Potential Loyalist
15694,8,12,4505.86,4,4,4,444,Champion
15695,267,2,357.81,1,2,2,122,Lost
15696,33,8,2499.16,3,4,4,344,Loyal
15699,18,1,254.7,4,1,2,412,Potential Loyalist
15700,172,2,638.93,1,2,3,123,Lost
15701,2,4,1445.85,4,3,4,434,Loyal
15703,265,1,211.5,1,1,1,111,Needs Attention
15704,140,4,2293.62,2,3,4,234,At Risk
15705,201,1,83.1,1,1,1,111,Needs Attention
15706,64,4,973.91,2,3,3,233,At Risk
15707,35,4,904.23,3,3,3,333,Loyal
15708,41,7,3197.0,3,4,4,344,Loyal
15709,284,1,107.81,1,1,1,111,Needs Attention
15712,9,5,932.35,4,4,3,443,Loyal
15713,143,2,303.5,2,2,2,222,At Risk
15714,12,2,330.03000000000003,4,2,2,422,Potential Loyalist
15716,146,4,849.59,1,3,3,133,Lost
15717,234,1,150.3,1,1,1,111,Needs Attention
15719,33,13,5013.47,3,4,4,344,Loyal
15720,24,1,581.78,3,1,3,313,Potential Loyalist
15721,12,1,467.40000000000003,4,1,2,412,Potential Loyalist
15722,36,5,1429.17,3,4,4,344,Loyal
15723,365,1,190.7,1,1,1,111,Needs Attention
15724,201,2,218.25,1,2,1,121,Lost
15725,15,1,415.25,4,1,2,412,Potential Loyalist
15727,17,7,4331.76,4,4,4,444,Champion
15729,213,1,85.0,1,1,1,111,Needs Attention
15730,66,3,1094.21,2,3,3,233,At Risk
15732,212,2,280.2,1,2,2,122,Lost
15733,283,1,162.3,1,1,1,111,Needs Attention
15734,115,2,641.95,2,2,3,223,At Risk
15737,15,8,1156.17,4,4,3,443,Loyal
15738,19,16,4386.72,3,4,4,344,Loyal
15739,66,1,77.6,2,1,1,211,At Risk
15740,49,1,126.80000000000001,3,1,1,311,Potential Loyalist
15743,16,4,737.71,4,3,3,433,Loyal
15744,78,1,6.959999999999999,2,1,1,211,At Risk
15745,19,4,1069.09,3,3,3,333,Loyal
15746,134,1,182.96,2,1,1,211,At Risk
15747,13,3,725.34,4,3,3,433,Loyal
15748,40,1,144.36,3,1,1,311,Potential Loyalist
15750,3,8,2376.86,4,4,4,444,Champion
15752,40,7,2606.65,3,4,4,344,Loyal
15754,51,3,458.57,3,3,2,332,Loyal
15755,10,6,2301.75,4,4,4,444,Champion
15756,61,4,515.26,2,3,2,232,At Risk
15757,66,2,688.0,2,2,3,223,At Risk
15758,25,1,205.25,3,1,1,311,Potential Loyalist
15759,218,3,253.04,1,3,2,132,Lost
15762,65,2,549.85,2,2,2,222,At Risk
15763,32,2,861.62,3,2,3,323,Potential Loyalist
15764,88,6,2880.57,2,4,4,244,At Risk
15766,64,1,289.56,2,1,2,212,At Risk
15768,116,3,346.33,2,3,2,232,At Risk
15769,65,3,421.84000000000003,2,3,2,232,At Risk
15773,6,1,128.8,4,1,1,411,Potential Loyalist
15774,69,1,232.8,2,1,1,211,At Risk
15775,245,1,104.9,1,1,1,111,Needs Attention
15776,133,1,216.12,2,1,1,211,At Risk
15777,241,3,600.86,1,3,3,133,Lost
15780,184,3,449.78000000000003,1,3,2,132,Lost
15781,25,3,307.21,3,3,2,332,Loyal
15782,10,3,1828.68,4,3,4,434,Loyal
15783,11,1,197.82,4,1,1,411,Potential Loyalist
15785,33,5,1660.47,3,4,4,344,Loyal
15786,46,3,4501.75,3,3,4,334,Loyal
15787,26,3,895.76,3,3,3,333,Loyal
15789,358,1,351.3,1,1,2,112,Needs Attention
15790,10,1,218.75,4,1,1,411,Potential Loyalist
15791,44,2,1532.47,3,2,4,324,Potential Loyalist
15793,15,3,432.79999999999995,4,3,2,432,Loyal
15795,150,1,559.16,1,1,2,112,Needs Attention
15796,1,8,2535.26,4,4,4,444,Champion
15799,76,3,854.64,2,3,3,233,At Risk
15800,107,2,671.39,2,2,3,223,At Risk
15801,46,3,1063.95,3,3,3,333,Loyal
15803,51,1,154.86,3,1,1,311,Potential Loyalist
15804,1,13,3727.2,4,4,4,444,Champion
15805,23,17,5332.6900000000005,3,4,4,344,Loyal
15806,46,3,742.82,3,3,3,333,Loyal
15807,50,3,903.9,3,3,3,333,Loyal
15808,306,4,3562.02,1,3,4,134,Lost
15809,36,5,484.3,3,4,2,342,Loyal
15810,79,4,1307.23,2,3,3,233,At Risk
15811,22,6,2117.43,3,4,4,344,Loyal
15812,107,5,808.48,2,4,3,243,At Risk
15813,208,2,1054.66,1,2,3,123,Lost
15814,17,4,1530.98,4,3,4,434,Loyal
15815,64,4,1267.24,2,3,3,233,At Risk
15819,49,4,1817.95,3,3,4,334,Loyal
15820,320,1,116.97999999999999,1,1,1,111,Needs Attention
15821,44,2,530.11,3,2,2,322,Potential Loyalist
15822,3,2,885.47,4,2,3,423,Potential Loyalist
15825,172,1,257.44,1,1,2,112,Needs Attention
15826,56,3,1512.51,2,3,4,234,At Risk
15827,73,14,1714.99,2,4,4,244,At Risk
15829,99,2,579.92,2,2,3,223,At Risk
15830,38,1,576.0,3,1,3,313,Potential Loyalist
15831,58,3,568.48,2,3,3,233,At Risk
15832,254,1,836.79,1,1,3,113,Needs Attention
15834,70,3,1765.43,2,3,4,234,At Risk
15835,44,4,858.39,3,3,3,333,Loyal
15836,50,1,86.87,3,1,1,311,Potential Loyalist
15837,65,1,379.48,2,1,2,212,At Risk
15838,11,8,1097.88,4,4,3,443,Loyal
15839,33,3,1045.61,3,3,3,333,Loyal
15840,59,2,341.64,2,2,2,222,At Risk
15841,73,4,869.52,2,3,3,233,At Risk
15843,304,1,80.70000000000002,1,1,1,111,Needs Attention
15844,46,1,130.73999999999998,3,1,1,311,Potential Loyalist
15845,18,8,3591.75,4,4,4,444,Champion
15847,38,2,313.84000000000003,3,2,2,322,Potential Loyalist
15850,19,2,234.88,3,2,1,321,Potential Loyalist
15852,187,2,109.71000000000001,1,2,1,121,Lost
15853,52,1,110.8,2,1,1,211,At Risk
15854,4,11,2636.48,4,4,4,444,Champion
15855,137,5,712.24,2,4,3,243,At Risk
15856,4,26,11702.56,4,4,4,444,Champion
15857,19,1,256.2,3,1,2,312,Potential Loyalist
15858,16,5,1325.57,4,4,3,443,Loyal
15860,41,8,864.46,3,4,3,343,Loyal
15861,12,7,2910.88,4,4,4,444,Champion
15862,8,4,745.4,4,3,3,433,Loyal
15863,26,2,68.84,3,2,1,321,Potential Loyalist
15864,67,3,442.20000000000005,2,3,2,232,At Risk
15865,41,3,617.98,3,3,3,333,Loyal
15866,101,1,177.99,2,1,1,211,At Risk
15867,5,15,3485.17,4,4,4,444,Champion
15869,277,2,119.4,1,2,1,121,Lost
15870,33,1,351.44,3,1,2,312,Potential Loyalist
15872,15,2,316.25,4,2,2,422,Potential Loyalist
15874,64,7,2821.65,2,4,4,244,At Risk
15877,2,2,424.43,4,2,2,422,Potential Loyalist
15880,369,1,312.08,1,1,2,112,Needs Attention
15881,312,4,234.09,1,3,1,131,Lost
15882,199,4,454.08000000000004,1,3,2,132,Lost
15883,2,2,358.23,4,2,2,422,Potential Loyalist
15885,93,1,298.35,2,1,2,212,At Risk
15886,60,1,172.45000000000002,2,1,1,211,At Risk
15888,81,1,86.14,2,1,1,211,At Risk
15889,157,2,366.07,1,2,2,122,Lost
15891,227,1,451.52,1,1,2,112,Needs Attention
15894,253,2,257.6,1,2,2,122,Lost
15895,150,1,159.01,1,1,1,111,Needs Attention
15897,194,2,98.09,1,2,1,121,Lost
15898,1,5,920.63,4,4,3,443,Loyal
15899,369,1,43.5,1,1,1,111,Needs Attention
15900,24,1,337.28,3,1,2,312,Potential Loyalist
15901,17,3,328.15999999999997,4,3,2,432,Loyal
15903,10,7,2554.56,4,4,4,444,Champion
15904,8,1,144.73,4,1,1,411,Potential Loyalist
15906,20,7,1406.09,3,4,4,344,Loyal
15907,4,3,854.42,4,3,3,433,Loyal
15909,174,1,191.94,1,1,1,111,Needs Attention
15910,1,8,1203.63,4,4,3,443,Loyal
15912,178,2,264.62,1,2,2,122,Lost
15916,16,8,1332.91,4,4,3,443,Loyal
15917,248,1,80.45,1,1,1,111,Needs Attention
15918,191,2,334.23,1,2,2,122,Lost
15919,20,2,500.19,3,2,2,322,Potential Loyalist
15920,154,3,163.55,1,3,1,131,Lost
15921,173,1,224.96,1,1,1,111,Needs Attention
15922,373,1,344.0,1,1,2,112,Needs Attention
15923,373,1,117.0,1,1,1,111,Needs Attention
15925,194,1,168.9,1,1,1,111,Needs Attention
15930,67,1,426.63,2,1,2,212,At Risk
15932,4,8,2171.15,4,4,4,444,Champion
15933,21,3,1060.9,3,3,3,333,Loyal
15935,239,1,108.03999999999999,1,1,1,111,Needs Attention
15937,64,1,145.35,2,1,1,211,At Risk
15938,112,5,404.58,2,4,2,242,At Risk
15939,90,12,1234.71,2,4,3,243,At Risk
15940,311,1,35.8,1,1,1,111,Needs Attention
15942,134,1,337.44,2,1,2,212,At Risk
15944,277,1,325.1,1,1,2,112,Needs Attention
15945,365,1,181.0,1,1,1,111,Needs Attention
15947,83,1,674.04,2,1,3,213,At Risk
15948,8,2,955.24,4,2,3,423,Potential Loyalist
15949,17,2,364.72,4,2,2,422,Potential Loyalist
15950,32,4,1706.96,3,3,4,334,Loyal
15951,9,2,640.57,4,2,3,423,Potential Loyalist
15952,34,4,737.69,3,3,3,333,Loyal
15953,15,8,1619.03,4,4,4,444,Champion
15955,24,14,4004.36,3,4,4,344,Loyal
15957,32,1,428.89,3,1,2,312,Potential Loyalist
15958,74,1,104.35,2,1,1,211,At Risk
15963,20,2,470.76,3,2,2,322,Potential Loyalist
15965,17,4,808.87,4,3,3,433,Loyal
15967,23,2,385.18,3,2,2,322,Potential Loyalist
15969,3,3,463.3,4,3,2,432,Loyal
15970,304,1,314.1,1,1,2,112,Needs Attention
15971,53,7,805.6,2,4,3,243,At Risk
15973,367,1,231.5,1,1,1,111,Needs Attention
15974,39,7,3144.71,3,4,4,344,Loyal
15975,84,1,371.01,2,1,2,212,At Risk
15976,165,2,427.64,1,2,2,122,Lost
15977,17,2,841.22,4,2,3,423,Potential Loyalist
15978,77,1,1044.06,2,1,3,213,At Risk
15980,89,3,1425.6,2,3,4,234,At Risk
15981,25,8,2933.28,3,4,4,344,Loyal
15983,22,4,1405.12,3,3,4,334,Loyal
15984,3,9,1934.6100000000001,4,4,4,444,Champion
15985,123,2,727.82,2,2,3,223,At Risk
15986,30,1,154.2,3,1,1,311,Potential Loyalist
15987,12,6,939.13,4,4,3,443,Loyal
15988,19,1,132.82999999999998,3,1,1,311,Potential Loyalist
15990,44,2,671.66,3,2,3,323,Potential Loyalist
15992,4,1,27.04,4,1,1,411,Potential Loyalist
15993,9,7,2516.05,4,4,4,444,Champion
15994,55,1,397.32,2,1,2,212,At Risk
15996,88,6,959.73,2,4,3,243,At Risk
15998,37,5,2965.62,3,4,4,344,Loyal
16003,30,5,2205.47,3,4,4,344,Loyal
16005,12,4,578.71,4,3,3,433,Loyal
16006,211,1,101.4,1,1,1,111,Needs Attention
16007,48,4,1653.22,3,3,4,334,Loyal
16008,24,3,460.06,3,3,2,332,Loyal
16009,22,4,972.11,3,3,3,333,Loyal
16010,246,3,392.4,1,3,2,132,Lost
16011,8,16,3292.13,4,4,4,444,Champion
16012,35,3,1120.17,3,3,3,333,Loyal
16013,8,12,2822.58,4,4,4,444,Champion
16014,38,3,631.83,3,3,3,333,Loyal
16015,4,3,605.02,4,3,3,433,Loyal
16016,3,8,1418.8600000000001,4,4,4,444,Champion
16017,47,1,191.93,3,1,1,311,Potential Loyalist
16018,39,2,408.90000000000003,3,2,2,322,Potential Loyalist
16019,47,9,3658.7400000000002,3,4,4,344,Loyal
16020,17,3,826.01,4,3,3,433,Loyal
16022,260,1,577.13,1,1,3,113,Needs Attention
16023,46,3,692.11,3,3,3,333,Loyal
16024,12,1,239.99,4,1,1,411,Potential Loyalist
16025,30,1,439.65999999999997,3,1,2,312,Potential Loyalist
16026,43,1,236.09,3,1,1,311,Potential Loyalist
16027,137,3,123.95,2,3,1,231,At Risk
16029,39,24,2665.25,3,4,4,344,Loyal
16030,310,1,331.24,1,1,2,112,Needs Attention
16031,92,2,507.95,2,2,2,222,At Risk
16033,6,20,8466.62,4,4,4,444,Champion
16034,196,3,437.7,1,3,2,132,Lost
16036,87,2,728.6800000000001,2,2,3,223,At Risk
16037,270,3,715.22,1,3,3,133,Lost
16038,8,3,471.78000000000003,4,3,2,432,Loyal
16040,65,3,1196.73,2,3,3,233,At Risk
16042,22,5,1126.6200000000001,3,4,3,343,Loyal
16043,38,4,622.14,3,3,3,333,Loyal
16045,120,4,1285.3,2,3,3,233,At Risk
16048,373,2,256.44,1,2,2,122,Lost
16049,40,3,1032.41,3,3,3,333,Loyal
16050,174,1,115.34,1,1,1,111,Needs Attention
16052,54,1,343.34,2,1,2,212,At Risk
16053,33,2,1152.5,3,2,3,323,Potential Loyalist
16054,145,1,752.0,1,1,3,113,Needs Attention
16055,221,1,93.9,1,1,1,111,Needs Attention
16056,45,1,571.7,3,1,3,313,Potential Loyalist
16057,16,7,2182.7200000000003,4,4,4,444,Champion
16059,66,6,1440.41,2,4,4,244,At Risk
16062,10,4,815.32,4,3,3,433,Loyal
16063,260,1,335.32,1,1,2,112,Needs Attention
16065,365,1,326.34000000000003,1,1,2,112,Needs Attention
16066,17,5,1297.76,4,4,3,443,Loyal
16070,22,2,852.15,3,2,3,323,Potential Loyalist
16071,45,1,326.24,3,1,2,312,Potential Loyalist
16072,288,1,369.1,1,1,2,112,Needs Attention
16076,3,9,2121.45,4,4,4,444,Champion
16078,284,1,79.2,1,1,1,111,Needs Attention
16079,17,3,555.64,4,3,2,432,Loyal
16080,82,2,217.16,2,2,1,221,At Risk
16081,56,5,2722.92,2,4,4,244,At Risk
16083,101,2,874.94,2,2,3,223,At Risk
16084,299,1,423.43,1,1,2,112,Needs Attention
16085,23,5,927.0,3,4,3,343,Loyal
16086,59,5,1121.39,2,4,3,243,At Risk
16091,155,2,315.06,1,2,2,122,Lost
16092,115,3,792.36,2,3,3,233,At Risk
16093,107,1,17.0,2,1,1,211,At Risk
16094,12,4,986.78,4,3,3,433,Loyal
16096,264,1,195.62,1,1,1,111,Needs Attention
16097,240,1,170.1,1,1,1,111,Needs Attention
16098,88,7,1371.01,2,4,4,244,At Risk
16099,50,3,731.9,3,3,3,333,Loyal
16101,71,1,1278.2,2,1,3,213,At Risk
16102,42,3,1712.54,3,3,4,334,Loyal
16103,7,6,1380.68,4,4,4,444,Champion
16104,62,1,247.36,2,1,1,211,At Risk
16105,249,1,165.6,1,1,1,111,Needs Attention
16106,66,1,108.38,2,1,1,211,At Risk
16107,29,6,1052.3,3,4,3,343,Loyal
16108,85,1,828.58,2,1,3,213,At Risk
16109,219,2,339.71999999999997,1,2,2,122,Lost
16110,45,3,1295.45,3,3,3,333,Loyal
16112,143,2,100.7,2,2,1,221,At Risk
16113,183,1,110.15,1,1,1,111,Needs Attention
16114,171,1,135.75000000000003,1,1,1,111,Needs Attention
16115,10,8,1660.8799999999999,4,4,4,444,Champion
16116,212,1,572.33,1,1,3,113,Needs Attention
16117,190,1,232.21,1,1,1,111,Needs Attention
16119,8,2,423.36,4,2,2,422,Potential Loyalist
16120,59,4,770.5,2,3,3,233,At Risk
16121,57,2,841.91,2,2,3,223,At Risk
16122,73,4,420.66,2,3,2,232,At Risk
16123,52,1,307.78,2,1,2,212,At Risk
16124,317,1,113.4,1,1,1,111,Needs Attention
16125,367,1,289.35,1,1,2,112,Needs Attention
16126,29,4,5965.33,3,3,4,334,Loyal
